username,content,likes,retweets,replies
vaibhavchellani,"I fear for big bloated teams with no moat or revenue to sustain when markets go bad, always makes me sad to see layoffs happen

what was an edge quickly becomes liability, bloat sneaks in disguise of growth comes from confidence to raise during bull

unfuckable warrior teams ftw",30,1,5
vaibhavchellani,everyone realising rollups are backend-servers that look like a chain,15,1,1
vaibhavchellani,"The chain abstraction narrative has been mad quite, but teams keep shipping and UX keeps improving.

Examples include:
- 
@OmniFDN
 solvernet
- 
@UseUniversalX
 chain-agnostic trading
- 
@SOCKETProtocol
 app gateway
- 
@useenclave
 zero-latency chain abstraction

Don't sleep on it.",35,5,14
vaibhavchellani,"we made servers look like chains, for vetter or worse

there are alot of servers today, tons more coming

chain-abstraction is inevitable",7,0,1
vaibhavchellani,Unleashed my inner FEWOCiOUS!  Had so much fun creating this for the PowerPuff Art Showdown! Let me know what you think!                                           Check it here ((                   https://jokerace.io/contest/base/0x604357a7be28213d9758278f1c8d06a4942dcd1f/submission/58538062167523597426664097324001222214364992782450953050370263612461369924696…)),22,2,4
vaibhavchellani,"Bridge tokens, they said. It’ll be easy, they said. 

Gas fees? Endless wait times? Sacrificing a CAT? 
Luckily, 
@SOCKETProtocol
  came to the rescue!

 Interoperability, UNLOCKED.
No more pain. Just seamless swaps.",13,5,3
vaibhavchellani,yo app so fat it literally abstracts away all chains,21,3,3
vaibhavchellani,"goal for chain-abstraction is simply to:
- bring focus to the action/app you are trying to use
- let apps ingest infra

you just use apps.",49,14,8
vaibhavchellani,all day yesterday,14,1,2
vaibhavchellani,"people in crypto have gold fish memory

remember this 2021 tech

0 bridge fees, unlimited size",45,0,14
vaibhavchellani,"honestly the best thing to do in this case is for meta*ask to launch solana support and for everyone to realise

it still sucks",4,0,0
vaibhavchellani,"Feels like 2025 is going to incentivize long-term builders unlike 2024

lots of tail winds:

- short-term, cash-grab opportunities like memecoins being wiped out as we speak

- fundamentals of crypto are better understood outside of our little bubble. Robinhood, Stripe & many",46,12,5
vaibhavchellani,"If you're wondering how to bridge funds on 
@Soniclabs
, 
@BungeeExchange
  is probably one of the best bridges as long as it's less than 1000 dollars",11,1,2
vaibhavchellani,"restaking and chain-abstraction are ""bundling tech""

both bundle the modular stack and provide homogenous security and app-execution across different layers of the stack

modularity wins
chain-abstraction and restaking win",13,2,1
vaibhavchellani,Discord artwork for the Powerpuffs,9,1,3
vaibhavchellani,"Chain Abstraction Is A Myth | Full Episode Tomorrow   

This week, we caught up with 
@vaibhavchellani
 from 
@SOCKETProtocol
 to chat about  
- Trading off decentralization for UX   
- Onboarding with industry apps  
- The Chain Abstraction myth 

Here’s a 60 Seconds scoop.",25,8,2
vaibhavchellani,"I have been saying this for a while, at this point I feel like us crypto-natives we like to feel early to things, we like to suffer

we think we dont deserve good things

we have a knack for ""primitives"" and things built on top we just call them ""wrappers""

opportunity",10,0,0
vaibhavchellani,"In last 30days, Bungee has expanded to:
- Ink
- Sonic
- Berachain
- Unichain
- Abstract
- B3

and now

SOLANAAAAA

thats literally 1 chain going live every 4 days",98,8,16
vaibhavchellani,"Deposit into polynomial in less than 30 seconds from Base, powered by 
@SOCKETProtocol
.

Skip the wait, start trading instantly.",43,3,5
vaibhavchellani,"How much adoption 7702 gets will show how much of the blame game wrt EF was real

Ask not what ethereum can do for you but what you can do for ethereum",10,1,3
vaibhavchellani,"Proofs are the substrate 

Messages/Intents are the abstractions",7,0,1
vaibhavchellani,"We would happily go build everything that resembles casino

No one builds literally the casino but onchain, where are the poker games or blackjack or literally 100s of known games that normies love to play

No yall just wanna pvp",11,0,0
vaibhavchellani,"people really do hate bridges don't they?

(im buying)",28,1,7
vaibhavchellani,"Binance just injected $4.4M in liquidity into top memecoins.

The memecoin frenzy on 
@BNBCHAIN
 is about to be EPIC. 

Keeping a close eye on 
@four_meme_
, 
@burveprotocol
, 
@GraFunLabs
, 
@pinkecosystem
, 
@flapdotsh
, 
@tokenfi
, 
@beeperfun
, 
@HoloworldAI
, @myshell_a. These could be",19,3,8
vaibhavchellani,Let tim cook,12,0,1
vaibhavchellani,"Im no expert but Ive found detaching emotion and action is best way to survive in this space 

In a space full of bag bias, actions are often not backed by emotion, best to not get emotional/personal

Don’t be soft",6,0,1
vaibhavchellani,"Completely agree with this take

Think most applications will not and should not make it such that “you dont even know what chain you are on”

But it shouldn’t also be like interacting between chains feels literally like moving between cities

Right tradeoffs make apps win",14,1,4
vaibhavchellani,"The power of agility is underrated

A true powerpuff knows",7,1,0
vaibhavchellani,"Buying assets on other chains without gas fees. 
New 
@BungeeExchange
 is quite cool.

http://new.bungee.exchange",17,5,7
vaibhavchellani,"I've waited quite a bit for 
@SOCKETProtocol
 to start its community program

Looks like it's finally time: SOCKETSociety is here 

But first, what is Socket? 

Briefly, Socket is a chain abstraction protocol taking on the ambitious task of abstracting away all chain hassles",20,3,2
vaibhavchellani,"7702 lands in 3 weeks, 21 days to production on 
@ethereum
 

biggest side effect is your EOA gets superpowers that will make ethereum UX finally compete with soylana
- chain-abstraction for EOAs NOW! 
- abstract away approvals

this super cool demo by 
@useenclave
 of what that",16,1,2
vaibhavchellani,"Welcome to SocketSociety with 
@litocoen
 @vaibhavchellani
 https://x.com/i/broadcasts/1djGXVgYMQNxZ…",28,7,3
vaibhavchellani,Going to be live in 15mins!,2,0,0
vaibhavchellani,"looks like a strong contender to become a PowerPuff, who can beat him? 

join SocketSociety to take the test yourself",6,1,0
vaibhavchellani,"I have just seen 
@BungeeExchange
  have opened up a channel for those wanting to contribute to the spreading of alpha about Bungee exchange  and the  
@SOCKETProtocol
  ecosystem  on their discord server

Accounts wanting to contribute will be known as #powerpuffs and the team are",5,1,2
vaibhavchellani,"rollups are the new servers

this is why chains will be abstracted, chains are now a form factor, servers for applications to be hosted",3,1,0
vaibhavchellani,I'm such a Blossom,4,2,1
vaibhavchellani,"Got excited after reading 
@vaibhavchellani
's post.

History shows retail often doesn’t care about decentralization, until they do. Short term, they prioritize UX.

The concept of ""One Ethereum"" via chain abstraction offers both.

Let me explain how",37,8,4
vaibhavchellani,"Feels like some blockchains here could use some Powerpuff cuteness 
@SOCKETProtocol",12,2,0
vaibhavchellani,Will this monkey play or get smacked by the powerpuffs?,8,2,1
vaibhavchellani,"Shedding old ideas, structures, and comforts—to create the space necessary for something greater to emerge. 

Happy , zoned in, in my lane!",14,4,0
vaibhavchellani,Powerruff?,5,0,0
vaibhavchellani,Mojo jojo?,3,0,0
vaibhavchellani,"the 
@BungeeExchange
 thesis

send 1m or send 10$ always the best, intents + mint/burn + routing + chain-abstraction

a true marketplace",11,0,0
vaibhavchellani,Busy day at SOCKET,46,1,8
vaibhavchellani,"Study 
@BungeeExchange",8,0,0
vaibhavchellani,"Big news just dropped!
@SOCKETProtocol
, 
@Agglayer
, and 
@0xPolygon
 have joined forces to enable seamless cross-chain application development, eliminating traditional bridging complexities.

Developers can now create smart contracts across multiple chains, utilizing Agglayer's",31,7,5
vaibhavchellani,"The toughest part of writing has got to be doing the first draft, I seem to have found somewhat of a hack, its tbd on how much it actually works but so far so good

the hack is -- dictation over writing

the first draft has got to be a vomit of your true thoughts and I have found",28,1,7
vaibhavchellani,"I wonder why I dont see solana contracts getting hacked

Any list of hacks there?",12,0,3
vaibhavchellani,"Welcome to the aggregated community, 
@SOCKETProtocol
!

Excited to work with the Socket team to unleash the power of chain abstraction on 
@Agglayer
.

Building apps that just work, no matter the chain.",584,493,23
vaibhavchellani,"""The goal in one sentence

Using the greater ethereum-verse should not feel like you're jumping between 34 different blockchains. It should feel like you are using ethereum""

It not just a line -- what rollup-centric roadmap enables is homogeneous block space, there is no reason",12,1,0
vaibhavchellani,"Kaito will be one of my favourite utility apps that actually made a difference 

Ruined by yaps",11,0,7
vaibhavchellani,"The Base thesis is playing out 

$2.2B in total inflows in 2024 

Builders are just getting warmed up",34,2,5
vaibhavchellani,"MAKE ICOs GREAT AGAIN

powered by chain-abstraction

KINTO is perfectly positioned to emerge as the leader in this category because of 2 main reasons:
- all accounts on KINTO already KYCed
- composability with the entire onchain world due to chain-abstraction

Launch deals, use",66,12,2
vaibhavchellani,"chain-abstraction enabling you to buy SP500 onchain

focus on the asset, blur everything else is 2025 
@BungeeExchange
 thesis",13,0,2
vaibhavchellani,what the world needs more of,11,0,1
vaibhavchellani,anyone have an invite code?,4,0,0
vaibhavchellani,"All tweets rn on the TL say

- meta has changed
- vibes have shifted
- rewire your brains

Yet no one says in what way.

The event is so yuge that everyone is still digesting what it means

Hopefully better tweets during the week",18,0,1
vaibhavchellani,WAKE UP,10,0,1
vaibhavchellani,"Chains are a form factor intensifies

Sooner you break free of your 2016 mental models the better, chains are a form factor in todays world, a way to wrap up your server/DB

and its not a bad thing, it does mean you gotta do more DYOR",4,0,0
vaibhavchellani,"Rollups are the ideal architecture for a private chain

Cant do on 
@solana",22,1,5
vaibhavchellani,"I know we at CT hate this stuff but there is real institutional need for this 

Proof",5,0,0
vaibhavchellani,FACTS,7,0,0
vaibhavchellani,took some profits off the table here,45,4,10
vaibhavchellani,"ppl really be trying to nail ""interop"" is solved in 2024 narrative on my TL 

no one believes you

because they know first hand, bridging sucks, nothing is solved even at the basic functional level

keeping it real 
@kaiynne
 respect",13,1,3
vaibhavchellani,"how to do this for your application today

super fast, super simple

* deploy an app-gateway on SOCKET protocol and write these rules in plain solidity, depending on what you need
* just add a modifier to your on chain contract

works across N networks out of box

done, feel free",7,0,0
vaibhavchellani,"I ask 
@Euler__Lagrange
 @madhavanmalolan
 to add zkTLS to RPC responses

that gets immediately hooked into frontends and services that rely on reading critical data onchain to perform dependent actions",6,0,1
vaibhavchellani,"DO THE HARD WORK

this is what crypto needs",1,0,0
vaibhavchellani,mo chains mo balls,10,0,0
vaibhavchellani,"Bungee is now live on 
@SonicLabs
 

Enjoy instant swaps into your favourite assets on Sonic with no gas required!

Dive in and explore",387,75,15
vaibhavchellani,If you squint (and think critically with intellectual honesty) almost all valuable on-chain code looks like some variant of 0 or 1,9,0,0
vaibhavchellani,"When you use new 
@BungeeExchange
 which is fully gasless you get this very nice decoded data to let you know exactly what you are signing

Signing is better than sending a tx at this point, chain-abstraction so close I can feel it
@Rabby_io
 is goated",48,7,4
vaibhavchellani,"literally one of the biggest CEXs in the world operate like this, go where the users are, be chain-abstracted

provide value. 

talk to 
@SOCKETProtocol
 to get real PMF",5,1,0
vaibhavchellani,"messaging is tcp/ip
chain-abstraction is http

quite literally history repeating in front of our eyes",28,3,9
vaibhavchellani,"here’s the truth: I never loved working in bridging full time 

I really liked it though. it’s a fun game and I consider myself one of the best at it. but I was still doing it without giving it 100%

but now I have found what I truly LOVE. you are all fucked",7,1,1
vaibhavchellani,"One thing I am proud of is how entire gang at 
@SOCKETProtocol
 is super impact driver and is comfortable making long term decisions 

Over several times over the last 2 years we have made bets that disrupt ourselves, over and over for the better.

Everytime if there was a tradeoff",59,4,5
vaibhavchellani,"Focus is now on building the best apps

This is a great read by 
@2077Research
 team on how 
@SOCKETProtocol
 does it.",18,3,0
vaibhavchellani,"one of the major green flags I search for when interviewing people to join 
@SOCKETProtocol
 is the ability to hold an entire codebase in their mental space and do ""shape rotators"" with it 

100% recommend trying it out",24,0,2
vaibhavchellani,"Something that really stood out to me in Bangalore was the sense of cohesion amongst the communities, especially the builders. It was great seeing something like ZoHouse(
@BLRxZo
) where people can host events, co work, and even live there. It was great connecting and catching up",84,13,6
vaibhavchellani,"Is it recommended to get even more locked in during the new year break instead of taking it easy?

It sounds like being locked in might be more fun than beaches, grass and sunlight",20,1,6
vaibhavchellani,"SOCKET protocol allows you to self-sequence for you application across networks

enabling atomicity

Say you want to sell an NFT(chainA) and buy another NFT(chainB)

today, you would sell the first NFT(chainA) bridge to chainB, hope the NFT you wanted to buy on chainB is still",39,6,3
vaibhavchellani,What are some areas about chain-abstraction I should write about?,6,0,4
vaibhavchellani,SANTA wants you to be chain-abstracted,7,2,4
vaibhavchellani,"Its so hard to get into the rhythm of shitposting after you stop for a bit

Kinda like hitting the gym tbh",13,0,5
vaibhavchellani,"Finally found something intents cant do

Check mate",18,2,0
vaibhavchellani,"a nuffle and a socket walk into a bar

BANGER chat",19,1,0
vaibhavchellani,"The future of frontends? They actually might not exist.
@vaibhavchellani
 from 
@SocketProtocol
 on the agentic future that might be closer than you think.",23,3,3
vaibhavchellani,"A socket from 
@SocketProtocol
 

@vaibhavchellani
 fun merch ;)",10,2,0
vaibhavchellani,"I guess 
@SocketProtocol
 and 
@base
 got a beef going at 
@ETHIndiaco",21,1,3
vaibhavchellani,"@SocketProtocol
 is a blockchain infrastructure project that simplifies multi-chain interactions by enabling seamless cross-chain composability. It uses Modular Order Flow Auctions (MOFA) to allow developers to integrate apps, users, and assets across different networks. Socket",6,3,0
vaibhavchellani,"A few years down the lane we are going to laugh about times when our space and applications were so small that multiple of them could fit on a single chain

Good ol times we shall say while interacting with applications without chain complexity",31,3,0
vaibhavchellani,"hey 
@aixbt_agent
 , we just updated our routing in 
@matchaxyz
 to better support 
@virtuals_io
 tokens, including yours. 

we have by far the best prices, and you can easily swap to/from any token. check out this $10K USDC to $AIXBT route.

help spread the word fam",34,9,2
vaibhavchellani,"In the spirit of Thanksgiving I wanted to write an appreciation post on some of the great people I met at Devcon in my quest to understand the future bridging.

I spent the week thinking and talking about all things related to intents, solving, clearing and netting. I want to",25,4,8
vaibhavchellani,"Yooo you didnt get the notif 
@0xtaetaehoho",7,1,0
vaibhavchellani,"im putting up bounties for chain-abstracted applications to be built on SOCKET

what are some items you would like us to push the world towards?",23,2,3
vaibhavchellani,"Just recorded an amazing podcast with 
@vaibhavchellani
! 

I am quite impressed with 
@SocketProtocol
 and how much they have done over the last couple of years.

We have discussed:

> The challenges of being a founder in the landscape of chain abstraction 
> The ways to make",23,2,2
vaibhavchellani,Chain-Abstraction is simply inevitable,11,0,2
vaibhavchellani,"Im want to try vipassana soon

anyone got any good reccs?",10,0,10
vaibhavchellani,Gotta respect the hustle,8,0,0
vaibhavchellani,"This model of aggregation is fundamentally broken

This model is unscalable leading to:
- bad security long term
- creates rent-seeking intermediaries
- inefficient at execution

Humans bottleneck and choke the model, markets > aggregators, study 
@BungeeExchange
 

Idk what",21,3,0
vaibhavchellani,"I just did a transfer on 
@BungeeExchange
 of hundreds of dollars that took a total of 2 seconds.

what",102,3,18
vaibhavchellani,"See top 3 there literally is proof of play#1 and proof of play #2

Rollups are great",27,2,1
vaibhavchellani,This is why every wallet will have their chain,11,1,2
vaibhavchellani,"And it's a wrap...

The SuperSpin top 20 are in – what a wild run!

P.S. OP rewards are still yours to earn all month. Keep swapping",30,2,3
vaibhavchellani,"If anyone is coming from japan to dubai, you gotta do me a favour fam

Such a beauty",12,0,3
vaibhavchellani,"Usually when dropped advice I tend to largely ignore them as I tend to operate better without listening to them, its not that I dont appreciate them, I just consider most advice as perspective and treat it as such

However this story is about one of the best advice I got to date",21,0,10
vaibhavchellani,"Swapped some USDC into 
@ElonRWA
 gasslessly in <5 secs on http://new.bungee.exchange

Didn't even notice my USDC and ElonRWA were on different chains lol

Only On 
@BungeeExchange",22,6,3
vaibhavchellani,"Wow 
@VitalikButerin
 is in founder mode, he just asked the organisers to lock the door till the founders agree to common standards

L2 founders arent getting out till they agree",407,45,16
vaibhavchellani,"Ethereum Interop Forum

All L2s present on the stage here to talk about how do they interop aka talk to each other better

Mic stops working, L2s cant talk to each other apparently",122,7,8
vaibhavchellani,"Meeting and hanging out with people you are on a mission with for some off-time has got to be best ways to recharge and reenergise

lil too many cocktails tho",40,1,3
vaibhavchellani,"Going to try becoming an influencer for this conference, make my marketing team proud",20,1,2
vaibhavchellani,"you know what

Make them go through bridging before every onchain action 

Hire multiple therapists before this exercise",23,2,0
vaibhavchellani,"Im in Bangkok for devcon, will post my schedule shortly

I got some SOCKET plugs for anyone who needs them, super exclusive

DM",14,0,0
vaibhavchellani,"Introducing the Chain Abstraction Framework, powered by 
@NEARProtocol
 and 
@SocketProtocol
Time to put apps and AI assistants at the tip of the spear.",135,22,7
vaibhavchellani,"Managing multiple accounts, high gas fees, and fragmented assets shouldn’t be part of the onchain experience. 

It’s clunky, slow, and keeps people away. 

Users just want a seamless experience.

Click one button - done - click another - done.

Well, the future is here today:",18,3,4
vaibhavchellani,"$10mn+ deposited into 
@Polymarket
 via 
@SocketProtocol
  in the last 3 days

Consumer crypto is here and Socket is here to accelerate the move

Check out how Polymarket uses chain abstraction here:",56,14,8
vaibhavchellani,Reach out if you are cracked and fit the description. We will hire you,4,1,0
vaibhavchellani,"Love this by 
@frenpetonbase
 

In retrospect its going to look really dumb guys when you say something like “oh we are a <insert chain> project”

What? You dont want more users? You would rather be “perp platform on avax” than “perp platform”? 

Chain Abstraction is inevitable

Be",19,4,4
vaibhavchellani,"I am going to bed thinking about this

when I built/contributed to polygonPOS I was merely 19-20 year old and today people are glued to watching an application on 
@0xPolygon
 called 
@Polymarket
 which is powered by a chain-abstracted protocol 
@SocketProtocol
 that I am working on",172,16,18
vaibhavchellani,"As the inventor of ASS as a keyword I shall be repping my really important views on the topic with the important folks below

(i meant it as a joke fam and it just caught on and now we are on part 2 of a podcast talking about ASS fml im so sorry guys we wanted crypto to be a",29,3,2
vaibhavchellani,Skill issue,20,0,2
vaibhavchellani,"Solution of your problem is being listened by 
@SocketProtocol
 

Plus use 
@Rabby_io",8,1,3
vaibhavchellani,"Intent verification and simulation is going to be a HUGE area of differentiation for wallets

Hope all wallets are listening 

Gotta protect the users from being phished, gone are the days users interacted onchain via txs

Chain Abstraction is inevitable",9,2,2
vaibhavchellani,"A cool way to reduce onboarding friction on app-chains/smart-wallets could be via “transparent mode”

Say you want to interact with an app hosted on an app-chain

Instead of depositing to the app-chain instead you interact with the app directly first aka no deposit, no bridge but",13,4,2
vaibhavchellani,"the phrase 

""BELIEVE IN SOMETHING"" 

is so inspiring, people get jaded in crypto very quickly due to narrative shifts happening every month

having a strong hypothesis around why you are in crypto and how it links to your everyday work is necessary anchor",20,4,0
vaibhavchellani,"one of the highly underrated things about defi which I wish to see more across the space is how objective things can be

build a more efficient swapping avenue and watch swaps get routed in basically a few hours

fair playing ground, onchain is the source of truth",18,3,1
vaibhavchellani,"Blast your beam to different chains without frictions 

The power of Bungee 
@BungeeExchange",8,1,0
vaibhavchellani,"FEW teams ship as hard as 
@aavegotchi
 

We cooking!!",9,3,0
vaibhavchellani,Socket team are the GOATs of chain abstraction,47,16,6
vaibhavchellani,"Today: 
New L2 launches = Added fragmentation

With chain Abstraction:
New L2 launches = Stronger network effect

Sentiment of L2’s will change next year. Get ready for the new world.",11,3,1
vaibhavchellani,"PMs with Hair
CEOs without

Powerful combo, mass adoption guaranteed",19,1,1
vaibhavchellani,"Shoutout to the 
@BungeeExchange
 team for supporting 
@synthetix_io
 and us with some last minute updates for our Arb launch. 

No need to leave our platform for swaps, you can swap assets across chains with Bungee in Kwenta.",39,7,2
vaibhavchellani,"what are the upcoming vampire attack opportunities that we can foresee today?

- Bringing web2 to web3 via zkTLS is clearly one",10,0,3
vaibhavchellani,"While chain development kits and RaaS paved the way for hundreds of new app chains, user onboarding and liquidity bootstrapping remain major hurdles.

Check out how chain abstraction and Socket Protocol are working to enhance the app-chain UX.",11,2,1
vaibhavchellani,consumer app << chain-abstraction-protocol >> crypto,11,3,0
vaibhavchellani,"if you are in Dubai holla at me, would love to get all friends together for a hangout this week

vibes only",21,1,3
vaibhavchellani,"App-Specific Sequencing can provide execution atomicity across networks

consider I have a Solana NFT that I want to swap for an Ethereum NFT

today: sell solana NFT, hope Ethereum NFT still is available to buy while bridging is done

future: in a world full of ASS, opensea will",15,1,0
vaibhavchellani,"big congrats 
@zcabrams
 and the entire team at Bridge

everyone needs to take note, chains when abstracted are super helpful for legacy/fintech players to integrate onchain

the real bridge is needed between web2 and web3 not between solana and ethereum

build chain-abstracted,",18,3,0
vaibhavchellani,chain abstracted swaps powered by Socket,37,7,8
vaibhavchellani,"I dont know where this notion started from, but hearing about this alot lately and might write long form if people are still confused

Resource locks and escrow are the same thing. Escrow is a resource lock.

here is the resource lock idea:
- you add a co-signer to your account
-",23,2,4
vaibhavchellani,"some absolutely mind-bending primitives being built at socket-office today by the chads 
@arthcp
 @ameeshaagrawal
 @akashkumar819
 

things will look really different soon, very abstracted

witnessing history everyday",14,2,3
vaibhavchellani,"chains will be abstracted and invisible just like servers and DB and THEY WILL STILL BE VALUABLE 

the notion that infra if completely abstracted/hidden from users will lose value is absolutely dumb, see NVIDIA

focus on strong differentiated value props, target users, make",22,4,2
vaibhavchellani,"seeing some anti chain-abstraction takes on my TL this morning that make it super hard to hold back from using this meme template

one day I wont hold back",25,1,7
vaibhavchellani,"Oh damn! Another banger!
@NEARProtocol
 @SocketProtocol
 @anoma
 in the house",19,5,1
vaibhavchellani,"We need to immediately deploy a wallet leveraging magic-spend++

its time to full send it, super excited about 
@ithacaxyz",11,0,1
vaibhavchellani,"Chain Abstraction is inevitable 

Soon everyone realises and we will then enter the golden era of apps",10,0,1
vaibhavchellani,"Tbh 
@pudgypenguins
 dont get enough credit for what they have done for the space",12,0,1
vaibhavchellani,"Talk literally has ""hope provisioning"" as utility of memecoins

choose your gods wisely",5,0,1
vaibhavchellani,"Its crazy how hard 
@jai_prasad17
 and team ship

Inspirational stuff",3,0,1
vaibhavchellani,"Definitive Update Thread

Here's a overview of our progress in Q3: 

• GTM • 
We launched EDGE.exe (points), a culmination of small innovations that make Definitive the best place to trade onchain. It's fun, and you might even make $$$ EDGEing!",32,9,5
vaibhavchellani,"Did you claim your balls yet?

Bungee Protocol: A global liquidity marketplace is gonna melt faces. 

Chain Abstracted Swaps, gasless tx, and fast af boi speeds.

I got some balls from 
@BungeeExchange
.

Check it out: https://balls.bungee.exchange",3,1,0
vaibhavchellani,"Group therapy with the Bungee Community, there will be balls I promise

TUNE IN",6,3,0
vaibhavchellani,"been a crazy few hours after this launch, 100k+ people are waitlisted

will be fun",22,0,3
vaibhavchellani,"I got some balls from 
@BungeeExchange
.

Check it out:",2,1,0
vaibhavchellani,"ok guys good news, I will be speaking at devcon

controversial but important topic

see you guys there gg",38,2,3
vaibhavchellani,"see everyday so many services that work across network still work with the ""block confirmations"" model for finality

when the truth is block-confirmations mean nothing in the L2 world

Finality is a complex subject in this multichain world, but you can count on 
@SocketProtocol
 to",12,0,2
vaibhavchellani,"how I feel when people say -- chain-abstraction will obfuscate security of underlying-chains and we would rather bridge twice every hour with even more obfuscated security

H/T 
@Beanie73_",15,1,3
vaibhavchellani,DMs open for opportunities,29,0,6
vaibhavchellani,"gg 
@singularity_66
 

cant wait",10,1,1
vaibhavchellani,"probably one of the most useful things that emerged from plasma research back in the day after rollups

original cross-chain intent protocol by Kevin from OP

its truly was golden time for research",10,2,0
vaibhavchellani,how does the base layer accrue value?,3,0,2
vaibhavchellani,"the ""down bad"" moments are much more truth revealing than ""we are so back""

sobering up is health",18,2,2
vaibhavchellani,"The Bungee community had another epic week! 

• The talent is unreal, with artists sharing incredible Bungee-themed pieces. 

• We also had a blast during last Friday's quiz about The Middle East, Capybaras, and Strange Law—super fun and competitive!

See you in the next one!",5,3,0
vaibhavchellani,"We are super serious about consumer apps and onboarding users to new wave of crypto consumer apps

chain abstraction and consumer-apps are best friends 
@SocketProtocol
 leading charge, truly a new era",16,4,1
vaibhavchellani,"1. 
@SocketProtocol
 usage rising.
2. 
@OraProtocol
 AI Oracles gaining traction on Arbitrum.
3. 
@BungeeExchange
 Refuel stable on Polygon.
4. 
@beefyfinance
 Zap slows on Optimism after July peak.
5. 
@friendtech
  shares selling spike post-contract update.

Issue ""16 Sep 24"" out now",5,2,2
vaibhavchellani,M getting plugged,28,4,2
vaibhavchellani,GET PLUGGED IRL,20,2,0
vaibhavchellani,"The entire supply chain from the user to application consists of intermediaries who are always trying to extract the maximum value

MOFA enables applications to instead align and leverage these intermediaries to help users get to the application

If these intermediaries gotta",11,4,1
